GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
0500000US48361,48361,"Orange County, Texas",81930,*****,81930,(X),41026,911,50.1,1.1,40904,911,49.9,1.1,5162,471,6.3,0.6,6455,1157,7.9,1.4,5725,1177,7.0,1.4,5411,402,6.6,0.5,4623,574,5.6,0.7,9667,677,11.8,0.8,10893,812,13.3,1.0,12547,720,15.3,0.9,5376,838,6.6,1.0,4530,788,5.5,1.0,6413,437,7.8,0.5,3814,676,4.7,0.8,1314,503,1.6,0.6,38.1,1.4,(X),(X),61131,164,74.6,0.2,57871,736,70.6,0.9,14153,982,17.3,1.2,11541,521,14.1,0.6,61131,164,61131,(X),29969,424,49.0,0.7,31162,469,51.0,0.7,11541,521,11541,(X),5194,399,45.0,2.5,6347,382,55.0,2.5,81930,*****,81930,(X),81022,597,98.9,0.7,908,597,1.1,0.7,81022,597,98.9,0.7,71676,727,87.5,0.9,7306,526,8.9,0.6,99,165,0.1,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,931,139,1.1,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,46,89,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,964,640,1.2,0.8,908,597,1.1,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,81930,*****,81930,(X),72438,797,88.4,1.0,7422,478,9.1,0.6,777,570,0.9,0.7,990,294,1.2,0.2,N,N,N,N,1217,728,1.5,0.9,81930,*****,81930,(X),4867,*****,5.9,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,77063,*****,94.1,*****,68026,294,83.0,0.2,7306,526,8.9,0.6,99,165,0.1,0.2,931,139,1.1,0.2,46,89,0.1,0.1,0,294,0.0,0.2,655,523,0.8,0.6,0,294,0.0,0.2,655,523,0.8,0.6,35374,133,(X),(X)
0500000US48367,48367,"Parker County, Texas",117283,*****,117283,(X),58922,1447,50.2,1.2,58361,1447,49.8,1.2,7064,90,6.0,0.1,8614,1228,7.3,1.0,8229,1046,7.0,0.9,8796,797,7.5,0.7,7458,2450,6.4,2.1,12914,695,11.0,0.6,16123,976,13.7,0.8,18662,1490,15.9,1.3,7454,1093,6.4,0.9,7002,1071,6.0,0.9,9153,350,7.8,0.3,4808,626,4.1,0.5,1006,515,0.9,0.4,39.4,0.7,(X),(X),88230,895,75.2,0.8,81059,4215,69.1,3.6,19263,824,16.4,0.7,14967,388,12.8,0.3,88230,895,88230,(X),43953,1180,49.8,1.7,44277,1929,50.2,1.7,14967,388,14967,(X),6922,341,46.2,1.8,8045,329,53.8,1.8,117283,*****,117283,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,117283,*****,117283,(X),110068,2547,93.8,2.2,3296,1892,2.8,1.6,N,N,N,N,N,N,N,N,N,N,N,N,2923,1365,2.5,1.2,117283,*****,117283,(X),12564,*****,10.7,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,104719,*****,89.3,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,46733,2716,(X),(X)
0500000US48375,48375,"Potter County, Texas",121446,*****,121446,(X),62247,724,51.3,0.6,59199,724,48.7,0.6,10152,283,8.4,0.2,9184,877,7.6,0.7,9311,885,7.7,0.7,8874,879,7.3,0.7,8441,983,7.0,0.8,17729,698,14.6,0.6,16287,885,13.4,0.7,16259,785,13.4,0.6,6096,1181,5.0,1.0,6104,1015,5.0,0.8,7356,788,6.1,0.6,3533,699,2.9,0.6,2120,619,1.7,0.5,33.1,0.6,(X),(X),87818,93,72.3,0.1,81502,931,67.1,0.8,17086,1194,14.1,1.0,13009,740,10.7,0.6,87818,93,87818,(X),44713,503,50.9,0.6,43105,490,49.1,0.6,13009,740,13009,(X),5327,519,40.9,2.5,7682,444,59.1,2.5,121446,*****,121446,(X),118074,1545,97.2,1.3,3372,1545,2.8,1.3,118074,1545,97.2,1.3,96431,2129,79.4,1.8,12600,762,10.4,0.6,888,406,0.7,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4430,843,3.6,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,332,561,0.3,0.5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3393,1509,2.8,1.2,3372,1545,2.8,1.3,364,295,0.3,0.2,932,899,0.8,0.7,320,448,0.3,0.4,0,294,0.0,0.2,121446,*****,121446,(X),99063,1583,81.6,1.3,13167,794,10.8,0.7,1978,957,1.6,0.8,5287,319,4.4,0.3,N,N,N,N,5063,2012,4.2,1.7,121446,*****,121446,(X),43027,*****,35.4,*****,40731,1031,33.5,0.8,394,311,0.3,0.3,149,252,0.1,0.2,1753,971,1.4,0.8,78419,*****,64.6,*****,59495,294,49.0,0.2,12118,633,10.0,0.5,653,270,0.5,0.2,4328,835,3.6,0.7,332,561,0.3,0.5,0,294,0.0,0.2,1493,1020,1.2,0.8,537,832,0.4,0.7,956,519,0.8,0.4,47342,531,(X),(X)
0500000US48381,48381,"Randall County, Texas",121208,*****,121208,(X),59447,450,49.0,0.4,61761,450,51.0,0.4,8173,240,6.7,0.2,9172,1244,7.6,1.0,7720,1255,6.4,1.0,9654,840,8.0,0.7,8692,773,7.2,0.6,16205,951,13.4,0.8,15346,880,12.7,0.7,16765,850,13.8,0.7,7572,941,6.2,0.8,7041,940,5.8,0.8,8292,304,6.8,0.3,4795,550,4.0,0.5,1781,542,1.5,0.4,35.5,0.6,(X),(X),91014,*****,75.1,*****,85005,1066,70.1,0.9,18541,896,15.3,0.7,14868,337,12.3,0.3,91014,*****,91014,(X),43622,173,47.9,0.2,47392,173,52.1,0.2,14868,337,14868,(X),6445,156,43.3,0.9,8423,274,56.7,0.9,121208,*****,121208,(X),117351,1191,96.8,1.0,3857,1191,3.2,1.0,117351,1191,96.8,1.0,108402,1937,89.4,1.6,1955,605,1.6,0.5,1294,902,1.1,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1633,317,1.3,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,91,125,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3976,1874,3.3,1.5,3857,1191,3.2,1.0,445,343,0.4,0.3,1514,622,1.2,0.5,534,414,0.4,0.3,0,294,0.0,0.2,121208,*****,121208,(X),111875,2043,92.3,1.7,2874,760,2.4,0.6,2808,1051,2.3,0.9,2464,468,2.0,0.4,459,448,0.4,0.4,4972,1870,4.1,1.5,121208,*****,121208,(X),19998,*****,16.5,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,101210,*****,83.5,*****,94606,133,78.1,0.1,1955,605,1.6,0.5,649,418,0.5,0.3,1633,317,1.3,0.3,91,125,0.1,0.1,135,133,0.1,0.1,2141,645,1.8,0.5,0,294,0.0,0.2,2141,645,1.8,0.5,51631,983,(X),(X)
0500000US48397,48397,"Rockwall County, Texas",79003,*****,79003,(X),38486,440,48.7,0.6,40517,440,51.3,0.6,5504,321,7.0,0.4,7225,954,9.1,1.2,7402,917,9.4,1.2,5058,717,6.4,0.9,3006,528,3.8,0.7,10190,719,12.9,0.9,11970,679,15.2,0.9,12794,750,16.2,0.9,3894,781,4.9,1.0,4401,788,5.6,1.0,4668,293,5.9,0.4,2557,253,3.2,0.3,334,271,0.4,0.3,35.7,0.4,(X),(X),55469,306,70.2,0.4,53232,789,67.4,1.0,9864,663,12.5,0.8,7559,346,9.6,0.4,55469,306,55469,(X),26846,369,48.4,0.5,28623,252,51.6,0.5,7559,346,7559,(X),3191,168,42.2,2.3,4368,317,57.8,2.3,79003,*****,79003,(X),77707,686,98.4,0.9,1296,686,1.6,0.9,77707,686,98.4,0.9,68992,1156,87.3,1.5,3903,1030,4.9,1.3,253,287,0.3,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1771,553,2.2,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1203,962,1.5,1.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1585,1001,2.0,1.3,1296,686,1.6,0.9,98,156,0.1,0.2,412,316,0.5,0.4,630,589,0.8,0.7,0,294,0.0,0.3,79003,*****,79003,(X),70194,1185,88.8,1.5,4001,1033,5.1,1.3,704,486,0.9,0.6,2456,190,3.1,0.2,1203,962,1.5,1.2,1741,1055,2.2,1.3,79003,*****,79003,(X),12684,*****,16.1,*****,10157,1292,12.9,1.6,0,294,0.0,0.3,148,172,0.2,0.2,2379,1279,3.0,1.6,66319,*****,83.9,*****,58575,294,74.1,0.3,3797,995,4.8,1.3,92,146,0.1,0.2,1693,544,2.1,0.7,1203,962,1.5,1.2,64,111,0.1,0.1,895,604,1.1,0.8,0,294,0.0,0.3,895,604,1.1,0.8,28191,262,(X),(X)
0500000US48409,48409,"San Patricio County, Texas",64586,*****,64586,(X),32543,610,50.4,0.9,32043,610,49.6,0.9,4782,142,7.4,0.2,5428,821,8.4,1.3,4808,812,7.4,1.3,5378,894,8.3,1.4,3937,959,6.1,1.5,6938,1154,10.7,1.8,9214,938,14.3,1.5,8446,495,13.1,0.8,3837,669,5.9,1.0,3674,684,5.7,1.1,4861,188,7.5,0.3,2377,419,3.7,0.6,906,525,1.4,0.8,35.9,1.3,(X),(X),46401,*****,71.8,*****,43143,897,66.8,1.4,10989,711,17.0,1.1,8144,294,12.6,0.3,46401,*****,46401,(X),22820,243,49.2,0.5,23581,243,50.8,0.5,8144,294,8144,(X),3666,294,45.0,2.4,4478,294,55.0,2.4,64586,*****,64586,(X),63448,776,98.2,1.2,1138,776,1.8,1.2,63448,776,98.2,1.2,59374,1140,91.9,1.8,1445,378,2.2,0.6,89,161,0.1,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,418,368,0.6,0.6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,294,0.0,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2122,874,3.3,1.4,1138,776,1.8,1.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,64586,*****,64586,(X),60462,831,93.6,1.3,1976,741,3.1,1.1,306,307,0.5,0.5,787,783,1.2,1.2,N,N,N,N,2193,874,3.4,1.4,64586,*****,64586,(X),35228,*****,54.5,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29358,*****,45.5,*****,27059,176,41.9,0.3,1332,367,2.1,0.6,0,294,0.0,0.3,392,366,0.6,0.6,0,294,0.0,0.3,284,286,0.4,0.4,291,250,0.5,0.4,0,294,0.0,0.3,291,250,0.5,0.4,26547,294,(X),(X)
0500000US48423,48423,"Smith County, Texas",210512,*****,210512,(X),101501,529,48.2,0.3,109011,529,51.8,0.3,15002,284,7.1,0.1,16093,1354,7.6,0.6,14114,1375,6.7,0.7,16166,1300,7.7,0.6,15496,1016,7.4,0.5,27032,824,12.8,0.4,25411,533,12.1,0.3,27310,695,13.0,0.3,12102,1396,5.7,0.7,11419,1416,5.4,0.7,16103,590,7.6,0.3,9688,946,4.6,0.4,4576,970,2.2,0.5,35.5,0.3,(X),(X),156276,524,74.2,0.2,144747,1382,68.8,0.7,37171,1199,17.7,0.6,30367,668,14.4,0.3,156276,524,156276,(X),73452,488,47.0,0.3,82824,644,53.0,0.3,30367,668,30367,(X),13008,449,42.8,0.9,17359,409,57.2,0.9,210512,*****,210512,(X),205995,1669,97.9,0.8,4517,1669,2.1,0.8,205995,1669,97.9,0.8,160901,2351,76.4,1.1,37696,803,17.9,0.4,412,432,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2152,730,1.0,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1017,1382,0.5,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3817,1547,1.8,0.7,4517,1669,2.1,0.8,1988,1349,0.9,0.6,974,432,0.5,0.2,643,750,0.3,0.4,0,294,0.0,0.1,210512,*****,210512,(X),164920,2596,78.3,1.2,39747,1129,18.9,0.5,1386,294,0.7,0.1,3293,363,1.6,0.2,N,N,N,N,4666,1834,2.2,0.9,210512,*****,210512,(X),36502,*****,17.3,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,174010,*****,82.7,*****,130713,294,62.1,0.1,37514,791,17.8,0.4,412,432,0.2,0.2,1941,659,0.9,0.3,0,294,0.0,0.1,0,294,0.0,0.1,3430,1141,1.6,0.5,435,560,0.2,0.3,2995,1197,1.4,0.6,87349,772,(X),(X)
0500000US48439,48439,"Tarrant County, Texas",1817658,*****,1817658,(X),891768,262,49.1,0.1,925890,262,50.9,0.1,143636,336,7.9,0.1,145132,4962,8.0,0.3,138939,4922,7.6,0.3,131153,520,7.2,0.1,123734,394,6.8,0.1,268941,854,14.8,0.1,263202,629,14.5,0.1,258825,843,14.2,0.1,98046,3149,5.4,0.2,83621,3138,4.6,0.2,92447,213,5.1,0.1,49711,1820,2.7,0.1,20271,1836,1.1,0.1,33.3,0.1,(X),(X),1308659,*****,72.0,*****,1232807,4638,67.8,0.3,209693,2543,11.5,0.1,162429,218,8.9,0.1,1308659,*****,1308659,(X),632206,*****,48.3,*****,676453,*****,51.7,*****,162429,218,162429,(X),68919,218,42.4,0.1,93510,*****,57.6,0.1,1817658,*****,1817658,(X),1774381,5303,97.6,0.3,43277,5303,2.4,0.3,1774381,5303,97.6,0.3,1249935,13540,68.8,0.7,269016,3658,14.8,0.2,8670,1644,0.5,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,84333,2438,4.6,0.1,13226,3741,0.7,0.2,8030,1971,0.4,0.1,8285,2198,0.5,0.1,1521,642,0.1,0.1,5655,2255,0.3,0.1,29508,5368,1.6,0.3,18108,3385,1.0,0.2,899,711,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,161528,12578,8.9,0.7,43277,5303,2.4,0.3,11942,2765,0.7,0.2,6573,1520,0.4,0.1,8162,2036,0.4,0.1,1815,1122,0.1,0.1,1817658,*****,1817658,(X),1286522,13045,70.8,0.7,286064,2747,15.7,0.2,18663,2614,1.0,0.1,96949,1499,5.3,0.1,1786,963,0.1,0.1,173204,13184,9.5,0.7,1817658,*****,1817658,(X),487929,*****,26.8,*****,426926,7742,23.5,0.4,13014,3672,0.7,0.2,4280,1893,0.2,0.1,43709,5794,2.4,0.3,1329729,*****,73.2,*****,937929,2135,51.6,0.1,264838,3242,14.6,0.2,6712,1255,0.4,0.1,83667,2442,4.6,0.1,582,403,0.0,0.1,5547,2857,0.3,0.2,30454,4047,1.7,0.2,1338,820,0.1,0.1,29116,4141,1.6,0.2,716099,2827,(X),(X)
0500000US48441,48441,"Taylor County, Texas",131896,*****,131896,(X),63769,625,48.3,0.5,68127,625,51.7,0.5,10004,318,7.6,0.2,7597,1151,5.8,0.9,10061,1235,7.6,0.9,10358,826,7.9,0.6,13949,822,10.6,0.6,16870,835,12.8,0.6,15161,868,11.5,0.7,16690,841,12.7,0.6,8140,1128,6.2,0.9,6357,1114,4.8,0.8,8514,399,6.5,0.3,5045,888,3.8,0.7,3150,865,2.4,0.7,33.0,1.1,(X),(X),99577,261,75.5,0.2,90967,1399,69.0,1.1,20273,964,15.4,0.7,16709,401,12.7,0.3,99577,261,99577,(X),47421,449,47.6,0.4,52156,446,52.4,0.4,16709,401,16709,(X),6598,208,39.5,1.2,10111,365,60.5,1.2,131896,*****,131896,(X),126038,2064,95.6,1.6,5858,2064,4.4,1.6,126038,2064,95.6,1.6,110106,1967,83.5,1.5,9928,918,7.5,0.7,499,357,0.4,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1444,483,1.1,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,37,66,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4024,1470,3.1,1.1,5858,2064,4.4,1.6,940,668,0.7,0.5,760,337,0.6,0.3,1091,491,0.8,0.4,0,294,0.0,0.2,131896,*****,131896,(X),115208,1995,87.3,1.5,11343,597,8.6,0.5,2189,1092,1.7,0.8,2774,200,2.1,0.2,N,N,N,N,6547,2022,5.0,1.5,131896,*****,131896,(X),29341,*****,22.2,*****,24476,1957,18.6,1.5,978,773,0.7,0.6,0,294,0.0,0.2,3887,1738,2.9,1.3,102555,*****,77.8,*****,87941,689,66.7,0.5,9422,788,7.1,0.6,340,337,0.3,0.3,1444,483,1.1,0.4,37,66,0.0,0.1,431,689,0.3,0.5,2940,1016,2.2,0.8,0,294,0.0,0.2,2940,1016,2.2,0.8,55783,1009,(X),(X)
0500000US48451,48451,"Tom Green County, Texas",110679,*****,110679,(X),54226,567,49.0,0.5,56453,567,51.0,0.5,7619,257,6.9,0.2,8022,1046,7.2,0.9,6157,1065,5.6,1.0,9188,1527,8.3,1.4,10437,1410,9.4,1.3,14869,582,13.4,0.5,12101,376,10.9,0.3,14487,353,13.1,0.3,7823,839,7.1,0.8,4560,952,4.1,0.9,7933,470,7.2,0.4,5467,764,4.9,0.7,2016,782,1.8,0.7,33.7,0.6,(X),(X),84747,367,76.6,0.3,78581,1570,71.0,1.4,17775,741,16.1,0.7,15416,556,13.9,0.5,84747,367,84747,(X),40953,681,48.3,0.7,43794,493,51.7,0.7,15416,556,15416,(X),6814,509,44.2,1.9,8602,210,55.8,1.9,110679,*****,110679,(X),108364,901,97.9,0.8,2315,901,2.1,0.8,108364,901,97.9,0.8,96055,2095,86.8,1.9,4672,603,4.2,0.5,168,182,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1165,380,1.1,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,330,440,0.3,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5974,1621,5.4,1.5,2315,901,2.1,0.8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,110679,*****,110679,(X),97921,2007,88.5,1.8,5485,336,5.0,0.3,773,578,0.7,0.5,1845,289,1.7,0.3,N,N,N,N,6956,1847,6.3,1.7,110679,*****,110679,(X),39662,*****,35.8,*****,35691,2379,32.2,2.1,1679,1626,1.5,1.5,194,237,0.2,0.2,2098,1105,1.9,1.0,71017,*****,64.2,*****,64047,294,57.9,0.2,4596,598,4.2,0.5,168,182,0.2,0.2,1165,380,1.1,0.3,0,294,0.0,0.2,0,294,0.0,0.2,1041,654,0.9,0.6,0,294,0.0,0.2,1041,654,0.9,0.6,46678,1880,(X),(X)
0500000US48453,48453,"Travis County, Texas",1030806,*****,1030806,(X),519848,321,50.4,0.1,510958,321,49.6,0.1,76060,156,7.4,0.1,72842,3283,7.1,0.3,61710,3301,6.0,0.3,67395,1529,6.5,0.1,99041,1430,9.6,0.1,194009,532,18.8,0.1,155287,551,15.1,0.1,133037,437,12.9,0.1,53329,2450,5.2,0.2,42634,2466,4.1,0.2,43428,427,4.2,0.1,23546,1157,2.3,0.1,8488,1137,0.8,0.1,31.8,0.2,(X),(X),784247,*****,76.1,*****,729931,2742,70.8,0.3,99363,2124,9.6,0.2,75462,230,7.3,0.1,784247,*****,784247,(X),393891,230,50.2,0.1,390356,230,49.8,0.1,75462,230,75462,(X),32757,213,43.4,0.2,42705,139,56.6,0.2,1030806,*****,1030806,(X),1003721,4538,97.4,0.4,27085,4538,2.6,0.4,1003721,4538,97.4,0.4,746646,10754,72.4,1.0,85974,1929,8.3,0.2,5392,1787,0.5,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61009,1786,5.9,0.2,16288,3440,1.6,0.3,11181,1855,1.1,0.2,3499,1545,0.3,0.1,1259,687,0.1,0.1,5969,1868,0.6,0.2,15980,3938,1.6,0.4,6833,2482,0.7,0.2,634,658,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,104066,9944,10.1,1.0,27085,4538,2.6,0.4,6367,3195,0.6,0.3,3801,924,0.4,0.1,6012,1782,0.6,0.2,1225,839,0.1,0.1,1030806,*****,1030806,(X),770400,10290,74.7,1.0,95201,3166,9.2,0.3,11263,1920,1.1,0.2,68633,1011,6.7,0.1,2033,1334,0.2,0.1,111977,10064,10.9,1.0,1030806,*****,1030806,(X),346529,*****,33.6,*****,299974,5078,29.1,0.5,6280,2062,0.6,0.2,4269,1615,0.4,0.2,36006,4672,3.5,0.5,684277,*****,66.4,*****,519591,963,50.4,0.1,84303,1639,8.2,0.2,2613,887,0.3,0.1,60491,1742,5.9,0.2,484,457,0.0,0.1,677,594,0.1,0.1,16118,2809,1.6,0.3,1159,835,0.1,0.1,14959,2700,1.5,0.3,442335,3328,(X),(X)
